0	-108.0	-100.0	-16.0	-95.0	-14.0	4.0	5.0	-10.0	50.23
1	121.0	86.0	85.0	-13.0	15.0	11.0	3.0	50.0	58.29
2	-1.0	26.0	5.0	-45.0	11.0	14.0	1.0	10.0	34.14
3	-101.0	123.0	8.0	-21.0	42.0	-3.0	-5.0	-53.0	32.93
4	127.0	-44.0	59.0	-33.0	-78.0	8.0	-4.0	-8.0	35.7
5	-105.0	65.0	101.0	66.0	-11.0	14.0	-10.0	11.0	32.62
6	-94.0	-100.0	-92.0	38.0	-1.0	-63.0	-1.0	21.0	32.89
7	11.0	85.0	10.0	8.0	-4.0	-6.0	-22.0	-21.0	32.89
8	45.0	-1.0	-9.0	-39.0	-2.0	-3.0	8.0	25.0	33.47
9	95.0	98.0	-19.0	100.0	-6.0	4.0	-1.0	-13.0	34.45
10	104.0	-43.0	112.0	-128.0	15.0	-6.0	14.0	16.0	55.09
11	20.0	34.0	-97.0	31.0	-27.0	-12.0	-3.0	-3.0	42.23
12	-10.0	69.0	4.0	-89.0	27.0	-19.0	20.0	24.0	33.47
13	-27.0	100.0	-47.0	24.0	30.0	-1.0	-44.0	-59.0	46.42
14	-87.0	94.0	68.0	40.0	-18.0	-4.0	0.0	17.0	52.05
15	-90.0	127.0	7.0	7.0	4.0	5.0	0.0	-8.0	50.58
16	87.0	19.0	6.0	72.0	-3.0	-1.0	3.0	10.0	71.08
17	-81.0	-71.0	-128.0	-29.0	-21.0	-8.0	15.0	-6.0	39.06
18	93.0	-128.0	127.0	-3.0	4.0	2.0	-20.0	6.0	34.14
19	77.0	13.0	2.0	-77.0	-16.0	28.0	65.0	-8.0	42.23
20	41.0	-24.0	19.0	31.0	51.0	10.0	9.0	-12.0	39.06
21	14.0	-76.0	-78.0	55.0	-10.0	-4.0	-4.0	-10.0	50.58
22	127.0	-70.0	71.0	38.0	-36.0	12.0	-9.0	26.0	45.28
23	83.0	-106.0	-128.0	-106.0	90.0	-6.0	9.0	2.0	64.4
24	20.0	44.0	93.0	-1.0	-51.0	-18.0	-16.0	-5.0	36.2
25	-50.0	127.0	-42.0	-45.0	-2.0	2.0	1.0	-1.0	47.47
26	-81.0	-14.0	-100.0	-41.0	-10.0	7.0	-36.0	-24.0	45.28
27	127.0	127.0	18.0	-73.0	19.0	0.0	19.0	8.0	60.82
28	-110.0	-45.0	38.0	23.0	22.0	11.0	-32.0	32.0	49.2
29	58.0	-67.0	66.0	31.0	-2.0	-2.0	14.0	-10.0	63.44
