0.1	25	55.09
0.2	33.76	56.65
0.3	51.3	79.69
0.4	21.59	91.73
0.5	49.64	104.06
0.6	70.9	111.88
0.7	52.24	114.46
0.8	43.28	119.06
0.9	25.44	128.73
1	47.27	131.04
1.1	13.44	135.3
1.2	28.29	141.91
1.3	29.76	145.42
1.4	42.33	148.02
1.5	28.74	150.37
1.6	35.2	150.94
1.7	65.76	153.71
1.8	38.83	154.92
1.9	35.19	157.36
2	77.03	160.25
2.1	76.56	162.25
2.2	29.29	164.56
2.3	70.66	167.26
2.4	75.52	172.12
2.5	48.41	169.31
2.6	43.98	168.1
2.7	29.22	165.14
2.8	77.08	158.57
2.9	84.22	144.77
3	28.38	149.02
3.1	96.88	147.72
3.2	73.63	144.57
3.3	28.04	144.73
3.4	46.2	129.83
3.5	34.14	138.19
3.6	69.02	121.28
3.7	49.05	128.77
3.8	60.44	112.72
3.9	69.88	114.14
4	49.45	112.04
4.1	51.26	108.59
4.2	46.22	105.26
4.3	47.91	100.79
4.4	56.02	95.19
4.5	63.27	91.28
4.6	61.51	88.13
4.7	76.67	84.55
4.8	63.02	65.83
4.9	48.01	77.46
5	46.48	63.34
5.1	67.92	61.54
5.2	70.28	50.62
5.3	47.47	51.48
5.4	28.01	49.17
