0.1	36.65	87.78
0.2	28.73	89.05
0.3	42.35	98.85
0.4	41.56	107.04
0.5	54.96	117.06
0.6	54.37	132.67
0.7	32.4	143.95
0.8	50.26	140.9
0.9	59.02	146.76
1	67.83	148.77
1.1	42.82	150.95
1.2	33.8	150.15
1.3	52.64	153.02
1.4	62.89	154.51
1.5	66.68	159.41
1.6	73.11	162.17
1.7	42.74	166.16
1.8	27.79	170.48
1.9	52.26	173.3
2	78.16	173.41
2.1	26.95	173.63
2.2	34.25	172.82
2.3	36.19	166.79
2.4	45.58	165.42
2.5	32.58	158.42
2.6	60.93	154.28
2.7	44.28	150.07
2.8	68.05	142.72
2.9	46.64	135.91
3	43.88	128.75
3.1	36.33	124.49
3.2	52.35	119.99
3.3	46.83	115.98
3.4	44.65	110.54
3.5	47.42	103.95
3.6	31.48	91.82
3.7	68.23	90
3.8	110.14	87.06
3.9	65.03	85.68
4	46.58	83.31
4.1	48.52	80.44
4.2	126.28	79.57
4.3	35.67	72.16
4.4	27.59	73.31
4.5	32.06	71.43
4.6	60.2	68.64
4.7	35	59.2
4.8	22.91	55.93
