0	-42.0	-15.0	7.0	-3.0	-10.0	43.0	89.0	31.0	163.13
1	62.0	-1.0	21.0	-41.0	12.0	32.0	2.0	52.0	161.91
2	-80.0	-18.0	5.0	0.0	-66.0	-98.0	-33.0	43.0	155.2
3	16.0	-10.0	-65.0	7.0	127.0	-72.0	109.0	-64.0	156.88
4	62.0	9.0	-22.0	-33.0	65.0	3.0	-22.0	-61.0	161.13
5	-19.0	14.0	5.0	61.0	127.0	42.0	-91.0	-5.0	156.88
6	36.0	37.0	92.0	-28.0	10.0	28.0	-93.0	-3.0	148.47
7	-19.0	-27.0	51.0	5.0	76.0	126.0	-11.0	44.0	150.24
8	72.0	17.0	-65.0	-100.0	26.0	-72.0	-90.0	57.0	154.4
9	127.0	8.0	-6.0	9.0	-90.0	57.0	-68.0	-14.0	153.53
10	16.0	14.0	-3.0	-54.0	-2.0	127.0	-21.0	104.0	142.74
11	19.0	19.0	39.0	-43.0	-50.0	6.0	-5.0	7.0	148.25
12	58.0	6.0	16.0	3.0	-126.0	-16.0	73.0	-45.0	148.25
13	-25.0	-19.0	26.0	-17.0	3.0	57.0	79.0	-108.0	148.47
14	25.0	11.0	44.0	-124.0	-105.0	-5.0	69.0	-24.0	143.74
15	93.0	-9.0	70.0	61.0	60.0	21.0	-68.0	-68.0	138.11
16	-1.0	-6.0	-17.0	22.0	38.0	-122.0	-80.0	71.0	137.46
17	-115.0	-5.0	-16.0	36.0	109.0	127.0	10.0	38.0	129.0
18	-18.0	4.0	-13.0	5.0	127.0	-66.0	86.0	-128.0	130.75
19	36.0	-5.0	-14.0	43.0	7.0	-100.0	-111.0	-116.0	129.0
20	24.0	38.0	-102.0	117.0	91.0	31.0	6.0	99.0	119.66
21	-13.0	3.0	18.0	-90.0	-12.0	75.0	66.0	41.0	114.91
22	0.0	2.0	18.0	48.0	38.0	127.0	7.0	27.0	121.71
23	71.0	19.0	-19.0	-30.0	-32.0	-55.0	-16.0	-56.0	116.33
24	-36.0	-18.0	23.0	127.0	20.0	127.0	-29.0	55.0	116.33
25	12.0	-11.0	12.0	16.0	30.0	30.0	-14.0	1.0	123.97
26	60.0	-78.0	-52.0	-49.0	42.0	-107.0	-83.0	-97.0	123.97
27	30.0	19.0	-59.0	14.0	-28.0	64.0	13.0	41.0	125.33
28	43.0	6.0	37.0	6.0	127.0	24.0	11.0	-100.0	121.71
29	8.0	7.0	-16.0	-5.0	-23.0	-73.0	-79.0	39.0	114.91
30	33.0	8.0	54.0	-15.0	-65.0	2.0	81.0	-7.0	103.28
31	-5.0	-10.0	121.0	-88.0	87.0	-72.0	-109.0	75.0	102.2
32	58.0	-17.0	-4.0	-19.0	60.0	-18.0	-65.0	59.0	101.12
33	-68.0	-1.0	-15.0	-28.0	-8.0	21.0	96.0	-94.0	101.98
34	-64.0	3.0	17.0	8.0	78.0	96.0	62.0	108.0	101.53
35	-38.0	9.0	-128.0	87.0	33.0	-26.0	-13.0	69.0	100.91
36	-16.0	6.0	-19.0	100.0	-61.0	-5.0	15.0	104.0	101.27
