0	-128.0	106.0	-35.0	-2.0	6.0	-6.0	13.0	-54.0	59.87
1	-37.0	-77.0	80.0	15.0	0.0	76.0	-20.0	16.0	61.73
2	-90.0	-93.0	-44.0	-9.0	25.0	-17.0	97.0	57.0	69.47
3	105.0	-128.0	28.0	5.0	7.0	-3.0	43.0	-16.0	67.05
4	105.0	-128.0	-8.0	-128.0	-40.0	-6.0	-85.0	15.0	65.39
5	-29.0	-68.0	-98.0	-2.0	-32.0	53.0	-27.0	-70.0	61.13
6	50.0	-78.0	11.0	8.0	-16.0	-83.0	-15.0	-52.0	76.78
7	-117.0	-88.0	12.0	-19.0	0.0	23.0	-27.0	23.0	72.85
8	-12.0	52.0	-76.0	22.0	-49.0	3.0	-29.0	23.0	74.39
9	-46.0	-68.0	78.0	-30.0	-17.0	-1.0	91.0	22.0	77.76
10	19.0	127.0	-61.0	104.0	-2.0	38.0	-43.0	-10.0	79.69
11	93.0	67.0	-54.0	-69.0	-12.0	-11.0	-79.0	15.0	87.83
12	-128.0	103.0	-9.0	76.0	2.0	3.0	121.0	-1.0	90.52
13	64.0	-94.0	-112.0	-20.0	25.0	-8.0	-128.0	-75.0	103.42
14	-70.0	127.0	20.0	-21.0	-4.0	-33.0	-78.0	15.0	98.31
15	126.0	58.0	103.0	20.0	25.0	-59.0	11.0	34.0	95.31
16	-63.0	31.0	-32.0	1.0	-24.0	-35.0	-58.0	-128.0	91.95
17	73.0	-48.0	4.0	36.0	36.0	4.0	32.0	48.0	98.31
18	-62.0	-128.0	-105.0	67.0	-22.0	36.0	58.0	-2.0	101.55
19	-46.0	115.0	-59.0	19.0	-6.0	10.0	-2.0	-17.0	105.75
20	-14.0	-128.0	33.0	-49.0	14.0	5.0	48.0	1.0	106.98
21	54.0	-22.0	-33.0	-14.0	31.0	-67.0	-77.0	-1.0	105.66
22	-128.0	-55.0	77.0	-39.0	1.0	-56.0	9.0	-3.0	83.91
23	-87.0	71.0	-5.0	15.0	-8.0	67.0	29.0	7.0	103.68
24	-72.0	-128.0	-12.0	-14.0	-5.0	-66.0	2.0	-10.0	94.54
25	105.0	-40.0	-79.0	-71.0	-25.0	24.0	-20.0	-45.0	106.43
26	127.0	2.0	-7.0	15.0	58.0	17.0	12.0	-20.0	105.66
27	18.0	38.0	69.0	-22.0	-22.0	12.0	81.0	22.0	94.54
28	2.0	-123.0	-90.0	41.0	-10.0	20.0	-8.0	-33.0	80.74
29	27.0	-22.0	-3.0	-10.0	17.0	-5.0	-10.0	-3.0	82.95
30	-36.0	-128.0	-38.0	81.0	29.0	17.0	-4.0	-33.0	79.67
31	43.0	92.0	-107.0	-20.0	-12.0	4.0	25.0	-9.0	80.32
32	59.0	-24.0	111.0	9.0	4.0	-21.0	-18.0	28.0	80.32
33	-16.0	-69.0	127.0	-4.0	16.0	14.0	15.0	-9.0	93.37
34	-128.0	56.0	10.0	49.0	-17.0	-30.0	13.0	88.0	104.65
35	122.0	-60.0	-128.0	-45.0	11.0	63.0	20.0	-48.0	103.42
36	7.0	22.0	-82.0	74.0	-5.0	40.0	-30.0	34.0	91.95
37	-61.0	16.0	-38.0	35.0	-20.0	8.0	8.0	-6.0	80.01
38	76.0	35.0	9.0	-6.0	-23.0	19.0	-11.0	27.0	90.31
39	-34.0	24.0	67.0	-21.0	24.0	11.0	-36.0	-17.0	90.31
40	-21.0	-5.0	-5.0	-14.0	-44.0	24.0	5.0	1.0	105.54
41	-17.0	-14.0	-22.0	80.0	11.0	-31.0	19.0	84.0	106.98
42	-88.0	-106.0	-92.0	125.0	-5.0	10.0	-68.0	-54.0	107.05
43	127.0	36.0	18.0	-45.0	-11.0	0.0	-2.0	-38.0	105.54
44	-106.0	-59.0	40.0	-22.0	10.0	57.0	-63.0	5.0	83.91
45	-31.0	-117.0	17.0	12.0	-5.0	-81.0	-8.0	-32.0	83.55
46	-34.0	106.0	35.0	-11.0	6.0	-48.0	45.0	-23.0	81.84
47	-16.0	127.0	-5.0	-42.0	-32.0	17.0	-59.0	0.0	80.45
48	2.0	-16.0	-52.0	41.0	-2.0	17.0	70.0	18.0	80.01
49	22.0	-65.0	22.0	84.0	11.0	-9.0	105.0	-91.0	77.76
50	40.0	-24.0	-6.0	-9.0	-17.0	-4.0	-28.0	44.0	81.56
51	12.0	80.0	-33.0	-19.0	-12.0	9.0	3.0	18.0	82.95
52	107.0	-75.0	-115.0	76.0	34.0	9.0	-22.0	18.0	69.7
53	127.0	127.0	-30.0	0.0	5.0	18.0	14.0	-3.0	69.7
54	16.0	75.0	14.0	25.0	8.0	44.0	-65.0	127.0	73.33
55	38.0	40.0	-26.0	11.0	-31.0	61.0	80.0	44.0	74.39
56	127.0	93.0	15.0	-40.0	-14.0	1.0	-128.0	-44.0	76.78
57	-128.0	16.0	-10.0	-48.0	23.0	3.0	-69.0	-22.0	76.14
58	31.0	127.0	-51.0	-25.0	-41.0	-3.0	5.0	-11.0	63.0
59	124.0	-13.0	-33.0	-5.0	16.0	3.0	42.0	-108.0	62.64
60	-58.0	47.0	1.0	-124.0	21.0	7.0	17.0	97.0	65.39
61	-90.0	39.0	13.0	-128.0	-22.0	5.0	5.0	-50.0	61.13
62	127.0	18.0	1.0	-12.0	-12.0	-8.0	18.0	37.0	62.64
63	39.0	106.0	-79.0	-7.0	-92.0	-57.0	64.0	33.0	69.47
64	5.0	127.0	70.0	-90.0	-66.0	-36.0	-54.0	84.0	63.29
65	122.0	91.0	0.0	-17.0	3.0	-6.0	4.0	-21.0	59.65
66	-103.0	-106.0	51.0	-74.0	-3.0	-3.0	-85.0	-16.0	59.65
67	44.0	-27.0	18.0	-73.0	-1.0	20.0	26.0	96.0	58.07
68	79.0	100.0	0.0	-87.0	-9.0	3.0	-102.0	-32.0	58.07
69	-20.0	44.0	122.0	76.0	3.0	-50.0	-24.0	27.0	58.21
70	-26.0	-30.0	-10.0	41.0	24.0	52.0	-14.0	0.0	49.39
71	63.0	71.0	16.0	81.0	58.0	-9.0	-3.0	-59.0	49.39
72	35.0	-128.0	-114.0	-4.0	24.0	1.0	100.0	-19.0	48.51
73	25.0	-37.0	-19.0	113.0	-17.0	7.0	32.0	-2.0	48.21
74	-75.0	124.0	-7.0	25.0	30.0	14.0	17.0	-59.0	47.74
75	22.0	-37.0	31.0	31.0	-21.0	12.0	46.0	5.0	48.69
76	-24.0	-79.0	123.0	10.0	53.0	-13.0	9.0	10.0	48.4
77	-64.0	-87.0	-37.0	-44.0	24.0	15.0	32.0	12.0	48.21
78	-110.0	-128.0	77.0	-47.0	-9.0	-116.0	-16.0	-14.0	47.8
79	-16.0	13.0	78.0	2.0	18.0	13.0	9.0	-14.0	48.83
80	-78.0	57.0	-84.0	-80.0	19.0	50.0	71.0	-6.0	49.03
81	-7.0	-16.0	12.0	36.0	-55.0	-13.0	-11.0	-98.0	48.61
82	-128.0	-96.0	52.0	73.0	-41.0	34.0	-28.0	-11.0	51.4
83	-89.0	127.0	-13.0	43.0	23.0	-2.0	78.0	-65.0	53.97
84	85.0	-123.0	-9.0	31.0	2.0	43.0	60.0	11.0	48.51
85	47.0	-56.0	1.0	-115.0	-5.0	35.0	-87.0	-67.0	48.83
86	-8.0	127.0	13.0	34.0	4.0	21.0	87.0	-23.0	53.97
