0.1	49.22	118.65
0.2	52.41	110.51
0.3	51.38	106.38
0.4	64.71	100.73
0.5	63.91	118.52
0.6	69.36	95.99
0.7	70.8	83.35
0.8	44.45	64.73
0.9	36.63	63.38
1	66.76	57.68
1.1	50.47	63.41
1.2	42.25	54.43
1.3	70.28	67.72
1.4	67.44	66.11
1.5	33.23	71.67
1.6	68.02	56.21
1.7	53.03	53.92
1.8	44.24	43.79
1.9	47.28	43.97
2	31.58	46.64
2.1	51.87	57.38
2.2	49.3	75.06
2.3	69.33	78.38
2.4	57.22	74.8
2.5	41.51	73.36
2.6	82.3	80.69
2.7	78.58	81.81
2.8	80.73	86.53
2.9	84.29	91.42
3	69.51	94.89
3.1	51.04	98.75
3.2	37.09	106.18
3.3	64.22	110.35
3.4	67.9	112.59
3.5	64.35	115.84
3.6	69.35	115.68
