0.1	59.3	120.88
0.2	68.43	116.53
0.3	37.46	113.45
0.4	81.29	106.51
0.5	58.32	96.48
0.6	46.21	90.55
0.7	48.77	86.68
0.8	57.3	75.46
0.9	41.06	65.63
1	36.17	57.63
1.1	58.22	56.33
1.2	55.62	60.38
1.3	27.95	49.4
1.4	56.59	46.88
1.5	38.95	45.87
1.6	54.57	42.36
1.7	83.29	45.87
1.8	69.36	45.04
1.9	63.3	38.94
2	65.79	36.96
2.1	80.34	34.93
2.2	53.83	33.6
2.3	71.15	32.81
2.4	39.95	31.09
2.5	33.45	31.45
2.6	39.34	35.11
2.7	65.44	41.07
2.8	28.51	49.74
2.9	46.36	57.75
3	46.8	54.87
3.1	57.19	67.14
3.2	46.9	65.74
3.3	32.8	72.45
3.4	40.2	75.92
3.5	60.13	92.73
3.6	48.89	92.36
3.7	56.76	93.77
3.8	57.62	100.61
3.9	38.98	107.36
4	59.28	110.4
4.1	51.83	111.72
4.2	31.33	123.99
4.3	84.44	125.31
