0.1	62.86	145.61
0.2	87.6	106.98
0.3	73.88	102.34
0.4	29.99	94.24
0.5	55.88	80.72
0.6	56.8	60.19
0.7	44.23	39.35
0.8	64.57	51.35
0.9	72.65	43.4
1	75.41	48.23
1.1	46.3	38.65
1.2	77.81	36.21
1.3	75.27	29.92
1.4	72.94	32.37
1.5	62.11	27.96
1.6	53.2	29.43
1.7	75.62	27.07
1.8	72.99	23.72
1.9	32.15	23.5
2	58.68	29.26
2.1	64.38	26.85
2.2	27.98	29.68
2.3	52.97	38.44
2.4	28.94	47.25
2.5	52.98	51.35
2.6	73.86	56.86
2.7	102.73	84.03
2.8	88.58	75.65
2.9	85.59	87.55
3	67.63	96.69
3.1	63.23	96.9
3.2	33.56	100.43
3.3	82.61	99.53
3.4	63.98	98.36
3.5	48.64	105.81
3.6	93.14	114.97
3.7	56.17	138.05
3.8	85.34	139.12
3.9	56.37	142.45
4	55.27	144.18
