0.1	19.91	142.25
0.2	22.07	140.69
0.3	47.98	134.09
0.4	20.97	113.29
0.5	42.01	110.04
0.6	67.04	100.56
0.7	28.68	91.91
0.8	30.42	94.26
0.9	58.49	72.5
1	71.44	62.09
1.1	44.82	64.16
1.2	69.22	49.3
1.3	69.24	46.21
1.4	69.24	38.85
1.5	69.24	34.64
1.6	69.24	31.82
1.7	69.24	33.05
1.8	69.24	29.5
1.9	69.24	32.55
2	69.24	32.14
2.1	69.24	23.7
2.2	69.24	27.34
2.3	69.24	25.09
2.4	69.24	26.41
2.5	69.24	33.73
2.6	69.24	32.48
2.7	69.24	29.91
2.8	69.24	48.04
2.9	69.24	52.02
3	69.24	57.48
3.1	69.24	66.66
3.2	69.24	85.61
3.3	69.24	88.32
3.4	69.24	90.92
3.5	69.24	103.95
3.6	69.24	98.98
3.7	69.24	94.38
3.8	69.24	98.98
3.9	69.24	93.75
4	69.24	98.86
4.1	69.24	101.36
4.2	69.24	102.61
4.3	69.24	104.95
