0.1	38.83	123.03
0.2	34.73	116.52
0.3	77.13	111.91
0.4	25.1	102.99
0.5	55.78	95.71
0.6	40.58	89.54
0.7	67.82	89.07
0.8	75.7	59.51
0.9	45.23	71.97
1	71.48	60.88
1.1	45.39	56.06
1.2	50.49	52.59
1.3	59.07	50.19
1.4	44.21	44.65
1.5	49.65	50.55
1.6	63.24	39.23
1.7	76.27	38.18
1.8	58.26	39.17
1.9	54.27	45.75
2	73.45	38.43
2.1	76.38	34.68
2.2	32.57	34.83
2.3	48.36	37.33
2.4	53.61	39.07
2.5	44.3	44.03
2.6	64.74	41.21
2.7	31.18	44.06
2.8	45.91	47.04
2.9	73.76	50.54
3	43.77	54.15
3.1	56.04	56.49
3.2	60.84	68.59
3.3	80.64	71.39
3.4	44.69	86.03
3.5	33.98	88.69
3.6	36.73	89.38
3.7	85.44	93.64
3.8	29.71	99.43
3.9	58.29	99.73
4	65.31	109.73
4.1	25.52	107.32
4.2	56.29	114.3
4.3	26.87	117.37
4.4	55.87	120.4
4.5	24.17	120.68
