0.1	51.92	138.29
0.2	50.15	136.09
0.3	66.73	128.68
0.4	69.52	125.01
0.5	65.86	85.91
0.6	47.86	97.93
0.7	78.09	82.13
0.8	57.7	58.78
0.9	58.51	58.82
1	44.32	49.32
1.1	51.64	53.48
1.2	58.28	50.7
1.3	30.29	43.03
1.4	24.81	43.86
1.5	62.75	37.36
1.6	35.37	55.79
1.7	41.77	42.79
1.8	45.1	42.93
1.9	76.65	50.86
2	107.35	47.13
2.1	74.66	42.38
2.2	63.14	45.75
2.3	54.19	44.12
2.4	63.91	46.19
2.5	45.76	53.09
2.6	58.16	55.6
2.7	52.31	62.15
2.8	29.63	53.11
2.9	43.3	55.05
3	72.01	58.95
3.1	70.84	65.37
3.2	45.24	76.16
3.3	85.22	78.28
3.4	48.17	85.93
3.5	31.32	102.87
3.6	49.16	89.83
3.7	62.41	107.6
3.8	43.89	110.94
3.9	44.48	103.32
4	56.5	134.45
4.1	60.4	135.13
4.2	63.69	136.48
4.3	65.95	136.78
