0.1	39.78	110.76
0.2	75.42	100.77
0.3	55.6	97.54
0.4	71.75	91.03
0.5	74.05	55.36
0.6	94.68	56.83
0.7	70.72	50.02
0.8	80.16	36.93
0.9	83.63	46.87
1	60.11	34.35
1.1	63.28	28.67
1.2	94.65	28.74
1.3	86.48	29.4
1.4	83.2	25.91
1.5	56.84	26.62
1.6	54.5	28.08
1.7	56.5	38.63
1.8	61.49	48.09
1.9	59.61	47.68
2	72.87	53.05
2.1	39.5	57.91
2.2	32.53	61.83
2.3	47.85	67.77
2.4	47.73	77.13
2.5	87.07	82.86
2.6	52.95	102.74
2.7	38.9	115.88
2.8	63.21	111.64
2.9	78.41	116.82
3	74.86	166.11
3.1	40.02	121.01
3.2	62.56	126.56
3.3	74.13	138.39
3.4	61.16	139.43
3.5	62.21	141.16
