0.1	54.03	65.08
0.2	36.2	72.26
0.3	42.68	85.29
0.4	36.83	61.06
0.5	39.69	57.81
0.6	45.98	59.77
0.7	61.18	58.16
0.8	34.6	52.56
0.9	63.13	56.32
1	39.44	43.9
1.1	45.77	40.3
1.2	80.85	38.71
1.3	38.8	35.86
1.4	55.99	35.29
1.5	64.69	35.13
1.6	81.31	32.67
1.7	32.23	31.58
1.8	39.19	31.08
1.9	43.55	32.63
2	43.33	33.52
2.1	19.28	34.66
2.2	11.78	37.82
2.3	55.94	41.34
2.4	23.12	62.89
2.5	58.44	66.03
2.6	30	65.01
2.7	23.65	74.45
2.8	50.1	74.27
2.9	34.25	80.45
3	47.39	80.69
3.1	13.03	89.59
3.2	35.26	90.22
3.3	33.89	91.86
3.4	49.44	96.54
3.5	46.2	99.55
3.6	9.97	103.6
3.7	15.23	107.37
3.8	9.33	114.15
3.9	4.98	120.88
4	16.62	127.4
