0	-13.0	-4.0	-10.0	-15.0	-48.0	127.0	106.0	57.0	170.28
1	-46.0	19.0	10.0	-15.0	-100.0	8.0	115.0	123.0	173.26
2	6.0	-30.0	28.0	-62.0	113.0	61.0	26.0	-32.0	173.7
3	-37.0	5.0	7.0	62.0	9.0	-16.0	-68.0	-91.0	172.22
4	39.0	0.0	-29.0	-2.0	-26.0	48.0	-91.0	56.0	173.34
5	-43.0	-28.0	-9.0	-5.0	-39.0	-3.0	10.0	103.0	172.73
6	8.0	17.0	2.0	-12.0	-12.0	120.0	52.0	-128.0	173.12
7	-59.0	33.0	-80.0	46.0	24.0	-73.0	10.0	30.0	173.7
8	25.0	-24.0	-4.0	19.0	40.0	127.0	-65.0	-51.0	171.94
9	-14.0	24.0	-39.0	18.0	33.0	-79.0	-3.0	-58.0	171.06
10	110.0	-24.0	-2.0	22.0	17.0	-104.0	48.0	6.0	172.73
11	8.0	4.0	35.0	0.0	46.0	-74.0	93.0	-42.0	173.12
12	-55.0	32.0	56.0	-20.0	-34.0	107.0	20.0	54.0	170.28
13	47.0	4.0	14.0	-41.0	-60.0	22.0	-38.0	78.0	168.67
14	-45.0	10.0	-17.0	14.0	-63.0	72.0	-91.0	111.0	169.55
15	-4.0	-55.0	28.0	0.0	-42.0	127.0	-99.0	-16.0	164.59
16	-6.0	0.0	53.0	2.0	-90.0	49.0	49.0	6.0	162.43
17	6.0	-36.0	30.0	-14.0	-14.0	68.0	96.0	-65.0	156.09
18	29.0	24.0	-18.0	17.0	-22.0	-113.0	62.0	34.0	147.76
19	-75.0	40.0	-40.0	19.0	80.0	-25.0	52.0	100.0	145.41
20	-61.0	17.0	-42.0	-26.0	5.0	-22.0	-96.0	-17.0	143.11
21	-9.0	-2.0	-21.0	49.0	-20.0	54.0	-59.0	-2.0	140.66
22	10.0	-2.0	0.0	-104.0	24.0	20.0	-102.0	-57.0	135.02
23	50.0	24.0	4.0	8.0	48.0	-52.0	10.0	-93.0	132.99
24	24.0	-16.0	8.0	16.0	19.0	-83.0	73.0	9.0	132.34
25	2.0	-6.0	11.0	27.0	24.0	-61.0	6.0	2.0	130.49
26	-42.0	11.0	31.0	19.0	-17.0	55.0	-29.0	8.0	129.07
27	36.0	99.0	20.0	8.0	-33.0	-93.0	-76.0	19.0	124.03
28	56.0	-9.0	2.0	4.0	2.0	-73.0	39.0	27.0	124.03
29	-47.0	-3.0	-7.0	63.0	-108.0	-51.0	94.0	-70.0	104.82
30	13.0	16.0	-10.0	-82.0	70.0	127.0	34.0	67.0	102.61
31	53.0	-1.0	7.0	-9.0	82.0	127.0	127.0	-24.0	102.69
32	-19.0	-17.0	66.0	29.0	127.0	62.0	-14.0	48.0	102.61
33	40.0	0.0	3.0	23.0	97.0	4.0	101.0	-8.0	116.09
34	-43.0	-36.0	-61.0	32.0	127.0	127.0	5.0	-89.0	116.09
35	-27.0	-53.0	-8.0	0.0	-69.0	-87.0	-40.0	-14.0	111.51
36	29.0	15.0	-6.0	-42.0	75.0	-128.0	11.0	8.0	125.24
37	-59.0	-8.0	-110.0	-39.0	-5.0	13.0	-9.0	-18.0	126.19
38	-70.0	16.0	-31.0	31.0	-88.0	-18.0	32.0	-6.0	132.24
39	-55.0	45.0	16.0	44.0	41.0	127.0	-55.0	-19.0	129.07
40	40.0	-6.0	-1.0	-75.0	-69.0	26.0	84.0	-128.0	128.62
41	25.0	-12.0	-62.0	-50.0	105.0	-89.0	-45.0	-46.0	126.91
42	11.0	2.0	82.0	36.0	12.0	8.0	10.0	55.0	120.93
43	-50.0	21.0	-30.0	-23.0	-50.0	40.0	39.0	-119.0	107.53
44	56.0	-53.0	-44.0	19.0	119.0	1.0	-41.0	15.0	116.34
45	-45.0	-6.0	-11.0	4.0	80.0	59.0	15.0	-15.0	100.54
46	-6.0	-11.0	-16.0	5.0	-117.0	-89.0	-23.0	-41.0	100.67
47	61.0	-12.0	-45.0	98.0	73.0	59.0	-54.0	22.0	100.54
48	-19.0	10.0	126.0	15.0	-36.0	69.0	-10.0	52.0	101.37
49	-12.0	10.0	48.0	20.0	3.0	127.0	59.0	127.0	100.68
50	-47.0	-16.0	-51.0	-6.0	42.0	26.0	-111.0	-113.0	101.37
51	43.0	21.0	40.0	23.0	6.0	-61.0	55.0	11.0	104.82
52	-4.0	14.0	7.0	-31.0	23.0	57.0	-8.0	64.0	109.23
53	-26.0	-1.0	27.0	-91.0	71.0	-31.0	-59.0	-30.0	111.51
54	40.0	-20.0	46.0	-55.0	-123.0	127.0	120.0	23.0	126.91
55	-66.0	9.0	-29.0	-25.0	16.0	34.0	-31.0	62.0	130.49
56	-26.0	29.0	-42.0	25.0	-21.0	127.0	-4.0	-81.0	132.24
57	-50.0	-1.0	4.0	67.0	2.0	-122.0	13.0	-91.0	133.87
58	6.0	-51.0	4.0	-31.0	110.0	100.0	-14.0	16.0	135.02
59	-29.0	11.0	6.0	103.0	-128.0	5.0	-18.0	-116.0	143.11
60	-3.0	36.0	-5.0	-2.0	55.0	-52.0	-65.0	-16.0	140.66
61	-80.0	5.0	39.0	3.0	76.0	-3.0	4.0	64.0	137.83
62	-15.0	-4.0	-20.0	-62.0	111.0	107.0	79.0	-48.0	137.31
63	-19.0	0.0	-9.0	124.0	-15.0	5.0	4.0	39.0	140.62
64	32.0	16.0	7.0	-48.0	47.0	-97.0	84.0	64.0	144.24
65	89.0	-7.0	39.0	59.0	-21.0	67.0	42.0	101.0	144.24
66	30.0	-2.0	20.0	-1.0	73.0	-118.0	37.0	39.0	150.0
67	42.0	-19.0	-100.0	-69.0	106.0	106.0	-128.0	55.0	151.09
68	-2.0	-13.0	54.0	-14.0	-68.0	90.0	-25.0	-73.0	156.09
69	2.0	2.0	-13.0	13.0	-128.0	71.0	44.0	-21.0	162.14
70	31.0	-1.0	127.0	-8.0	-119.0	36.0	73.0	127.0	159.69
71	50.0	20.0	7.0	63.0	105.0	-70.0	68.0	-87.0	162.14
72	21.0	-20.0	-40.0	39.0	31.0	-25.0	-87.0	-93.0	156.85
73	29.0	-24.0	-96.0	-127.0	-20.0	81.0	-80.0	-62.0	151.08
74	-75.0	14.0	31.0	66.0	-103.0	-108.0	72.0	-14.0	154.42
75	36.0	-6.0	-24.0	-7.0	67.0	9.0	120.0	59.0	147.25
76	37.0	-17.0	-54.0	-58.0	-112.0	3.0	-43.0	89.0	150.0
77	-49.0	110.0	-11.0	-55.0	-48.0	-35.0	23.0	80.0	154.42
78	-64.0	10.0	65.0	-25.0	42.0	127.0	33.0	-116.0	162.43
79	37.0	-2.0	39.0	103.0	-64.0	-128.0	45.0	6.0	164.31
80	57.0	26.0	-106.0	-5.0	127.0	-86.0	2.0	-51.0	164.31
81	-14.0	7.0	39.0	17.0	3.0	-11.0	54.0	-87.0	168.41
82	11.0	-12.0	49.0	-41.0	127.0	-2.0	-90.0	-59.0	168.67
83	-19.0	-27.0	-64.0	-28.0	31.0	87.0	127.0	-70.0	166.45
84	49.0	8.0	-20.0	83.0	30.0	120.0	-61.0	-51.0	169.55
85	67.0	-24.0	36.0	51.0	-72.0	-3.0	-124.0	37.0	169.72
86	44.0	-50.0	-11.0	4.0	-20.0	116.0	26.0	14.0	167.56
